Sentence_id	Prior_Emotion	Sentence	Temporal_Distance	Intensity	Duration	Gender	City	Country	Worker_id	Time	Anger	Disgust	Fear	Guilt	Joy	Sadness	Shame
210	Fear	I felt ... when I realised the brake pads on my car were noisy. I felt very unsafe. I made an appointment with the garage to resolve the problem.	D	Mi	H	Fl	Claremorris	IRL	98	11/22/2018 20:47:09	0	0	5	0	0	0	0
154	Disgust	I felt ... when I opened the door to my partner's bathroom and saw the stinking state of the toilet.	D	Vi	H	Fl	Bedford	GBR	97	11/26/2018 16:10:37	0	5	0	0	0	0	0
142	Disgust	I felt ... when I saw a man with open broken leg wounds on 24 hours in AE.	D	Mi	Fm	Ml	Bristol	GBR	87	11/28/2018 00:56:23	0	2	0	0	0	3	0
149	Disgust	I felt ... watching "I'm a celebrity" when the contestants have to drink and eat certain parts of animals anatomy that we wouldn't normally eat, and drink glasses of liquid. The worst was a glass of fish eye juice. It was a full glass and the contestant had to drink it all. That was ...	D	Mi	H	Fl	Dulwich	GBR	86	11/26/2018 07:02:07	0	5	0	0	0	0	0
12	Anger	I felt ... when I was at work and nothing seemed to be going right. I was in a rush as I needed to leave work a small bit earlier that particular day, and was trying to get a lot done in a short space of time. Unfortunately, things started to go wrong, the more they went wrong, the more mistakes I made and the ... I became. The ... I became, the more mistakes I made, which just led to a very vicious circle.	Y	Vi	H	Ml	Claremorris	IRL	118	11/22/2018 08:43:15	3	0	0	1	0	1	0
147	Disgust	I fetl ... when I saw celebrities having to hold worms and fish eyes in their mouth on "I'm a celebrity get me out of here."	D	Vi	Fm	Fl	Workington	GBR	58	11/25/2018 20:36:02	0	5	0	0	0	0	0
120	Disgust	I felt ... when I saw somebody vomiting on a train.	Y	Mi	Fm	Ml	Chelmsford	GBR	91	11/23/2018 22:44:23	0	5	0	0	0	0	0
248	Fear	I felt ... when I did a bungee jump. It was the first time I had done an extreme sport and I was ... of the height of the jump.	M	I	Sh	Fl	Cambridge	GBR	116	11/26/2018 21:31:46	0	0	5	0	0	0	0
80	Anger	I felt ... when my best friend told me I was a useless person.	Y	Vi	Dom	Fl	nan	GBR	105	11/28/2018 09:35:31	3	0	0	0	0	2	0
16	Anger	I felt ... when I had a disagreement with my brother about something, and afterwards I was ... with myself for not saying things that should have been said.	D	N	H	Fl	Claremorris	IRL	96	11/22/2018 13:08:28	2	1	0	2	0	0	0
10	Anger	I felt ... when my neighbour dumped his rubbish in my garden and started to scream nonsense about my garden belonging to him.	Y	I	Sh	Fl	nan	GBR	105	11/22/2018 07:55:01	5	0	0	0	0	0	0
101	Disgust	I felt ... when having a meal with a group of people and one of them made a point of emphasizing a loud fart and trying to make it into a big laugh. I and others were ... and made it very clear.	M	Vi	Dom	Ml	Prescot	GBR	63	11/22/2018 13:31:48	0	5	0	0	0	0	0
36	Anger	I felt ... when Donald Trump was elected US President.	Y	I	Dom	Ml	Chelmsford	GBR	91	11/23/2018 22:42:43	2	2	0	0	1	0	0
109	Disgust	I felt ... when my elderly mother gave me a cup of coffee made with mouldy instant coffee.	Y	I	Fm	Fl	Shepherds Bush	GBR	90	11/25/2018 15:59:44	0	4	0	0	0	1	0
264	Fear	I felt ... because a fight broke out in a bar where I was drinking	M	Vi	Fm	Fl	Hull	GBR	74	11/26/2018 22:37:16	1	0	4	0	0	0	0
129	Disgust	I felt ... when an old man pissed in the middle of the road while I was passing by.	M	Mi	Fm	Fl	nan	GBR	105	11/26/2018 12:25:05	0	4	0	1	0	0	0
194	Fear	I felt ... because there was potential for some bad weather in my area about a month ago and I was very ... that it might cause some damage it wasn't as severe and no damage in the end thankfully.	W	I	Dom	Fl	Claremorris	IRL	96	11/22/2018 13:11:36	0	0	5	0	0	0	0
279	Fear	I felt ... when I had to remove a large spider from the house.	M	Mi	Fm	Ml	nan	GBR	88	11/28/2018 14:14:28	0	1	4	0	0	0	0
163	Disgust	I felt ... when my ex husband threatened me and put me down in front of my children.	M	Vi	Dom	Fl	Workington	GBR	58	11/26/2018 10:45:22	1	0	2	0	0	1	1
281	Fear	I felt ... when walking around Lima, Peru after midnight when there was a blackout. I felt very vulnerable to being mugged.	Y	I	H	Fl	Shepherds Bush	GBR	90	11/28/2018 21:43:13	0	0	5	0	0	0	0
34	Anger	I felt ... because my son was slapped at school by a teaching assistant.	M	I	Dom	Fl	Cheltenham	GBR	58	11/23/2018 18:23:12	5	0	0	0	0	0	0
134	Disgust	I felt ... with my family that they voted for BREXIT and so ultimately to deport their Scottish born family member when this destroys the UK.	Y	Vi	Dom	Fl	Shepherds Bush	GBR	90	11/26/2018 21:32:09	4	0	0	0	0	1	0
865	Fear	I felt … because my 8 week old son had problems breathing and was turning blue.	Y	Vi	Dom	Fl	Troon	GBR	55	1/7/2019 19:08:40	0	0	5	0	0	0	0
1061	Sadness	I felt ... when my father was diagnosed with terminal cancer	D	Vi	Dom	Ml	Tadley	GBR	109	1/2/2019 16:08:35	0	0	0	0	0	5	0
837	Fear	I felt … when I was taking my dog for a walk and another lady was walking a dog that wasn’t on a lead when the dog saw my dog it ran over and was snarling and barking at it.	M	I	Dom	Fl	Bridgwater	GBR	86	1/7/2019 16:18:49	2	0	3	0	0	0	0
784	Disgust	I felt … when I saw a medical operation on a TV show.	Y	N	Fm	Ml	Bradford	GBR	76	1/8/2019 09:21:38	0	3	2	0	0	0	0
1137	Shame	I felt ... when my step moms’ brother said something funny just after she’d died, and I laughed. Everyone in the room was staring at me and I felt like a complete idiot for laughing.	Y	I	Sh	Fl	Crewe	GBR	89	1/7/2019 20:07:03	0	0	0	2	0	0	3
1077	Sadness	I felt ... when a man I thought of as my grandpa passed away, and during his funeral which was today. It makes me ... because he’s going to be sorely missed, and his wife is now all alone and suffering a lot without him.	D	I	Dom	Fl	Crewe	GBR	89	1/7/2019 20:16:56	0	0	0	0	0	5	0
839	Fear	I felt … when I heard someone walking around downstairs but I knew I was home alone.	M	Vi	Fm	Fl	Troon	GBR	55	1/7/2019 19:08:00	0	0	5	0	0	0	0
722	Anger	I felt … when a superior at work decided to make a huge issue out of something very petty just to try and show their authority/try to prove they have power over me.	W	I	H	Fl	Nottingham	GBR	117	1/21/2019 15:59:34	4	0	0	0	0	0	1
1015	Joy	I felt ... when I watched a good movie.	D	I	Sh	Ml	nan	IRL	67	1/11/2019 02:12:06	0	0	0	0	5	0	0
1104	Sadness	I felt ... when I woke up one morning to hear the radio alarm clock declaring that Princess Diana had died.	Y	I	Dom	Fl	Ely	GBR	62	1/9/2019 11:02:20	0	0	0	0	0	5	0
1164	Shame	I felt ... because I was caught out lying about my diary engagements to escape a celebration meal with my inlaws.	Y	Mi	Dom	Ml	Norwich	GBR	68	1/7/2019 10:05:37	0	1	0	3	0	0	1
772	Disgust	I felt … when I walked into a tube carriage and saw a brown stain on one of the seats that looked suspiciously like a faecal smear. I hoped my coat hadn’t brushed past it and I felt real ….	D	I	Fm	Fl	Southall	GBR	124	1/14/2019 13:52:05	0	5	0	0	0	0	0
1063	Sadness	I felt ... when I found out one of my favourite shops had shut down.	W	I	Dom	Ml	Prescot	GBR	63	1/3/2019 12:22:04	0	0	0	0	0	5	0
944	Guilt	I felt ... because I forgot to do something that I promised I would do for someone.	W	N	H	Fl	Workington	GBR	58	1/7/2019 10:34:10	0	0	0	4	0	0	1
858	Fear	I feel … because life is an unknown, and it's not knowing in life that brings me fear. It's … sometimes. I feel it everyday.	Y	Mi	Dom	Fl	Walsall	GBR	108	1/14/2019 10:38:57	0	0	5	0	0	0	0
744	Disgust	I felt … when I was walking along and I saw this dog excrement on a door stop. The door stop was raised above the street. How can dog owners not pick up after their pets.	D	Mi	Fm	Fl	Leven	GBR	99	1/5/2019 11:15:45	1	4	0	0	0	0	0
1094	Sadness	I felt ... because I had to have my chocolate labrador put to sleep as she was old and her quality of life wasn’t very good.	W	Vi	Dom	Fl	Bridgwater	GBR	86	1/7/2019 16:26:53	0	0	0	2	0	3	0
1110	Sadness	I felt ... when my mother passed away from cancer.	Y	Vi	Dom	Ml	Rhuddlan	GBR	95	1/20/2019 17:23:58	0	0	0	0	0	5	0
806	Disgust	I felt … when my kitten was sick and I had to clean it up.	W	Mi	Fm	Fl	Oxford	GBR	92	1/21/2019 16:52:21	0	5	0	0	0	0	0
841	Fear	I felt … when a couple were arguing right outside my living room window and I heard one of them smack into the window. I was … they were going to damage my house (that’s rented so I’d be forced to pay for the damage) but I was also … I’d be included in the argument then.	D	I	H	Fl	Crewe	GBR	89	1/7/2019 20:12:02	2	0	3	0	0	0	0
876	Fear	I felt … when I realised that I made a mistake at work.	D	Mi	H	Ml	nan	IRL	67	1/11/2019 02:09:38	1	0	0	1	0	0	3
823	Fear	I felt … because someone was yelling at me in a threatening manner when I did something wrong.	D	Vi	Dom	Fl	Crewe	GBR	89	1/2/2019 15:24:56	0	0	4	1	0	0	0
889	Fear	I felt … when my friends baby started choking, she froze and started panicking, I took the baby off her turned it upside down and slapped its back a few times she coughed a few times then calmed down and started breathing normally.	Y	I	Fm	Fl	Caerphilly	GBR	86	1/21/2019 16:53:13	0	0	5	0	0	0	0
972	Guilt	I felt ... when I stole a pencil from a shop by mistake, but went too far away to return it.	Y	I	Sh	Fl	nan	GBR	105	1/21/2019 19:01:43	0	0	0	5	0	0	0
1048	Joy	I felt ... because a colleague of mine, whom I have known for many years, announced that he and his wife were finally expecting a child after many years unsuccessfully trying. I was so ... and ... at this news as I knew how hard it was for them and they almost separated a few times due to the stress and pressure.	D	Vi	Sh	Ml	Eastbourne	GBR	103	1/22/2019 06:36:30	0	0	0	0	4	0	1
1159	Shame	I felt ... because I was not able to answer a very simple question in the exam. Even the least intelligent person in the class got it.	D	Vi	Fm	Ml	Johnstone	GBR	78	1/13/2019 17:31:56	0	1	0	0	0	1	3
960	Guilt	I felt ... when I left the house and forgot to lock up, not realising my mistake for several hours.	M	I	Sh	Fl	Cheltenham	GBR	58	1/20/2019 14:59:57	1	0	4	0	0	0	0
1120	Shame	I felt ... when I went to a party where I got quite drunk. While I was there I bumped into a neighbour and started talking to him. I only remember snippets of the conversation but I know that I embarrassed myself by saying stupid things. For ages I had to try and avoid bumping into him in my building.	M	Mi	Dom	Fl	Cambridge	GBR	116	12/31/2018 22:00:45	0	0	0	0	0	0	5
1004	Joy	I felt ... when my grandma sent me an unexpected gift just because she wanted to make me ... . She doesn’t have a lot of money so that’s even more reason why I would never expect anything from her. We live a long way apart so getting something from her means a lot to me.	D	I	Sh	Fl	Crewe	GBR	89	1/7/2019 20:15:54	0	0	0	0	5	0	0
1152	Shame	I felt ... when I said something inappropriate to a friend and then wished I had never opened my mouth.	Y	I	Sh	Fl	Ely	GBR	62	1/9/2019 11:10:03	0	0	0	3	0	0	2
1029	Joy	I felt ... because we managed to get a mother bat to collect her baby that she had lost and fly off with it.	M	Vi	Dom	Fl	Accrington	GBR	126	1/7/2019 20:53:31	0	0	0	0	5	0	0
920	Guilt	I felt ... when I told my boyfriend his favourite programme wasn’t on the telly because he watches it all the time and I wanted to watch something else.	D	Mi	H	Fl	Bridgwater	GBR	86	1/7/2019 16:37:33	0	0	0	4	0	1	0
974	Joy	I felt ... when my first grandchild was born and my son rang me straight away and wanted me to go into the hospital to see the baby.	M	Vi	Dom	Fl	Bridgwater	GBR	86	12/31/2018 17:02:30	0	0	0	0	5	0	0
1154	Shame	I felt ... when I weighed myself after Christmas.	W	I	H	Ml	nan	IRL	67	1/11/2019 02:15:40	0	2	0	0	0	0	3
835	Fear	I felt … when awaiting the email results of an important and very expensive accountancy exam I had taken a few months previously.	Y	I	Dom	Ml	Norwich	GBR	68	1/7/2019 09:46:36	0	0	5	0	0	0	0
1143	Shame	I felt ... when I managed to lock myself out of my car whilst my keys were inside the car and the engine was running!	Y	I	Sh	Fl	Workington	GBR	58	1/7/2019 10:54:27	5	0	0	0	0	0	0
890	Fear	I felt … because I saw how some men treat women, especially in African countries and being a woman I don't want to find myself in any danger of being raped, or killed.	M	I	H	Fl	nan	GBR	105	1/21/2019 18:59:51	2	1	1	0	0	0	1
1151	Shame	I felt ... when I argued with old woman and called her stupid.	W	I	H	Ml	Bristol	GBR	69	1/9/2019 10:32:57	1	0	0	3	0	0	1
817	Fear	I felt … when our kitten escaped in the late evening and we thought he was lost.	W	I	H	Fl	Oxford	GBR	92	1/1/2019 11:48:41	0	0	4	0	0	1	0
1125	Shame	I felt ... because I was a quizmaster at a party and I made a mess of it as I hadn't prepared adequately.	D	Mi	Sh	Fl	Ely	GBR	62	1/1/2019 20:14:04	0	0	0	0	0	0	5
897	Guilt	I feel … because we are staying home on New Year's Eve and I should perhaps have organised something for the kids.	D	N	Fm	Fl	Workington	GBR	58	12/31/2018 22:15:07	0	0	0	5	0	0	0
776	Disgust	I felt … when I went on holiday to Tunisia and it was an all inclusive holiday, a lady was eating a plate full of prawns in their shells and the flies were all over them.	Y	I	Dom	Fl	Bridgwater	GBR	86	1/7/2019 16:14:06	0	5	0	0	0	0	0
739	Disgust	I felt … when I saw a bag full of moulded bananas on my kitchen counter. I felt … because I’d already cleaned the space and somehow missed them, so I had to clean it all again.	D	Mi	H	Fl	Crewe	GBR	89	1/2/2019 15:23:37	1	4	0	0	0	0	0
942	Guilt	I felt ... because I had not made enough effort to return an item that I had borrowed from someone and they then had to come to find me in order to get the item back and this was embarrassing and made me feel rather ... that I had inconvenienced them. It may have harmed our relationship in the long term due to the tension over the issue.	Y	N	Sh	Ml	Southampton	GBR	94	1/15/2019 03:09:42	0	0	0	4	0	0	1
1157	Shame	I felt ... when I drank too much and fell asleep.	D	Mi	Sh	Fl	Letchworth	GBR	59	1/13/2019 10:02:46	0	0	0	0	0	0	5
829	Fear	I felt … when I had done something stupid and gone over drawn on my bank account that would cause a snowball of payments not being paid out.	D	I	H	Fl	Leven	GBR	99	1/5/2019 11:17:59	2	0	0	2	0	0	1
871	Fear	I felt … because I watched a … inducing movie on TV late in the night.	M	I	H	Ml	Bristol	GBR	69	1/8/2019 14:50:43	0	0	5	0	0	0	0
1173	Shame	I felt ... when I turned up drunk at a party and made a show of myself.	Y	Vi	Dom	Ml	Prescot	GBR	63	1/8/2019 12:38:51	0	0	0	0	0	0	5
801	Disgust	I felt … when I saw the amount of dog mess left along a footpath near my home, ruining what would otherwise be a wonderfully pleasant walk.	D	Vi	Fm	Ml	Norwich	GBR	68	1/21/2019 13:01:57	1	4	0	0	0	0	0
1146	Shame	I felt ... when I got drunk and squeezed a strangers bum, not ... of it at the time - but definitely the next day when I sobered up.	Y	Mi	Sh	Fl	Troon	GBR	55	1/7/2019 19:13:16	0	0	0	0	0	0	5
949	Guilt	I felt ... when I encouraged my mother to report a dangerous driver, then she got attacked and nearly died by the driver when the police told the person she reported that it was her that did it. I felt ... because it was my fault she even went to the police about it in the first place and I nearly caused her to die.	Y	Vi	Dom	Fl	Crewe	GBR	89	1/7/2019 20:09:25	0	0	0	5	0	0	0
852	Fear	I felt … when my partner was in hospital. He was really really ill and I was … they weren't going to find out why.	Y	Vi	Dom	Fl	Leven	GBR	99	1/10/2019 14:28:58	0	0	4	0	0	1	0
791	Disgust	I felt … when my children made an inappropriate noise in public.	D	Mi	Fm	Ml	Liverpool	GBR	110	1/12/2019 07:37:09	1	0	0	0	0	0	4
808	Disgust	I felt … at watching people eating dogs in a documentary on TV.	D	Vi	Sh	Fl	nan	GBR	105	1/21/2019 18:58:50	0	5	0	0	0	0	0
713	Anger	I felt … when I broke the screen of my laptop by accident.	M	Mi	Sh	Ml	Rhuddlan	GBR	95	1/20/2019 17:18:24	3	1	0	0	0	1	0
815	Fear	I felt … when housesitting a cottage in the countryside a few autumns ago for some friends who had gone abroad. That particular weekend was rather windy;  I was all alone and there were all sorts of strange sounds making me uneasy.	Y	I	Sh	Ml	Norwich	GBR	68	1/1/2019 10:24:03	0	0	5	0	0	0	0
686	Anger	I felt … when someone at my work said something rude to me.	D	Vi	Dom	Fl	Letchworth	GBR	59	1/12/2019 12:27:00	4	1	0	0	0	0	0
1013	Joy	I felt ... watching my sapphire ring sparkle in the sunshine.	M	I	Fm	Fl	Shepherds Bush	GBR	90	1/9/2019 22:31:24	0	0	0	0	5	0	0
729	Disgust	I felt a lot of … towards my friend because he stole my wallet.	Y	Vi	Dom	Ml	London	GBR	54	12/31/2018 21:20:03	5	0	0	0	0	0	0
1040	Joy	I felt ... because I spent Christmas with my family.	W	Mi	Dom	Ml	Rhuddlan	GBR	95	1/20/2019 17:23:19	0	0	0	0	5	0	0
1090	Sadness	I felt great ... when we had to put our pet cat Skippy to sleep at the vets.  She was quite old and began to have serious health problems.	Y	I	Dom	Ml	Torquay	GBR	101	1/12/2019 23:15:12	0	0	0	0	0	5	0
1060	Sadness	I felt ... when I heard that my husband's mother had to go back into hospital again after days of being home and appearing to get well.	D	I	Sh	Fl	Carlisle	GBR	81	1/2/2019 13:48:36	0	0	2	0	0	3	0
985	Joy	I felt ... when my cat ate for the first time after being too sick to eat for weeks. Knowing she was eating again meant that she should survive so I’m glad she ate.	W	I	Sh	Fl	Crewe	GBR	89	1/2/2019 04:07:17	0	0	0	0	5	0	0
807	Disgust	I felt … when I ordered a salad from a restaurant and there was slug attached to a piece lettuce.	M	I	Sh	Fl	Caerphilly	GBR	86	1/21/2019 16:50:48	0	5	0	0	0	0	0
1053	Sadness	I felt ... when I remembered my grandfather, who died around Christmas time seven years ago - he is always missed at the festive table.	D	I	Dom	Ml	Norwich	GBR	68	1/1/2019 10:20:38	0	0	0	0	0	5	0
